,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,crs_arr_time,dup,crs_elapsed_time,flights,distance,total_delay,Season,Weekday,month,peak_season,dep_taxi_ind,arr_taxi_ind,carriers_lateness_ind,airtime_ind,orig_airp_fl_ind,dest_airp_fl_ind,orig_airp_pss_ind,dest_airp_pss_ind,dep_weather,dep_weather_rank,arr_weather,arr_weather_rank
18571,2018-10-04,AA,AA,AA,887,AA,N821AW,887,14107,PHX,"Phoenix, AZ",14683,SAT,"San Antonio, TX",1630,2033,N,123,1,843,0.0,4,3,10,0,0.0564782044844364,0.0532356565816952,-0.0014495905267393,0.3502657166116329,0.0222,0.00524,0.0165856810197461,0.0062444644852139,Patchy rain possible,1,Cloudy,2
6369,2018-04-10,WN,WN,WN,936,WN,N475WN,936,10257,ALB,"Albany, NY",10821,BWI,"Baltimore, MD",1625,1740,N,75,1,289,0.0,2,1,4,1,0.0564782044844364,0.0617647746296217,-0.0372526735518979,0.3502657166116329,0.00266,0.01352,0.0024976781123389,0.0103239874550765,Moderate or heavy snow showers,2,Sunny,1
48314,2019-12-07,DL,DL,DL,1461,DL,N540US,1461,12892,LAX,"Los Angeles, CA",11433,DTW,"Detroit, MI",737,1452,N,255,1,1979,0.0,1,5,12,1,0.0553030528955235,0.0555247035724447,-0.019545193431566,0.0474920803339217,0.03138,0.02234,0.0281270106201122,0.0236512188227693,Light rain shower,1,Partly cloudy,1
23297,2018-12-12,UA,UA_CODESHARE,UA,3945,ZW,N443AW,3945,13930,ORD,"Chicago, IL",15380,TVC,"Traverse City, MI",1405,1616,N,71,1,224,0.0,1,2,12,1,0.0555247035724447,0.0564782044844364,0.055915695644676,0.2134239483384708,0.04976,0.00068,0.0421127158682513,0.0007166220236092,Cloudy,2,Patchy heavy snow,1
38530,2019-07-21,WN,WN,WN,3444,WN,N710SW,3444,11066,CMH,"Columbus, OH",10721,BOS,"Boston, MA",745,940,N,115,1,640,0.0,3,6,7,2,0.0553030528955235,0.0623523504240782,-0.0372526735518979,0.3502657166116329,0.00632,0.01854,0.0053410146312573,0.0142619089281628,Torrential rain shower,3,Sunny,1
24922,2019-01-06,AA,AA,AA,1113,AA,N854NN,1113,11298,DFW,"Dallas/Fort Worth, TX",14831,SJC,"San Jose, CA",937,1129,N,232,1,1438,0.0,1,6,1,0,0.0623523504240782,0.0581659736388834,-0.0014495905267393,0.0474920803339217,0.03598,0.00898,0.0232829472494043,0.0053695502941057,Partly cloudy,1,Heavy rain,3
30831,2019-04-03,AS,AS_CODESHARE,AS,2294,QX,N631QX,2294,14489,RDM,"Bend/Redmond, OR",14747,SEA,"Seattle, WA",645,755,N,70,1,228,0.0,2,2,4,1,0.0486011424278889,0.0553030528955235,-0.0257496334476613,0.2134239483384708,0.00106,0.024,0.0005911727888226,0.017266229658245,Overcast,2,Light drizzle,1
22724,2018-12-04,WN,WN,WN,2214,WN,N435WN,2214,12892,LAX,"Los Angeles, CA",14107,PHX,"Phoenix, AZ",2145,5,N,80,1,370,54.0,1,1,12,1,0.0430260234014754,0.0081567449106989,-0.0372526735518979,0.3502657166116329,0.03138,0.0222,0.0281270106201122,0.0165856810197461,Sunny,1,Sunny,1
40324,2019-08-14,G4,G4,G4,2334,G4,308NV,2334,14761,SFB,"Sanford, FL",12265,IAG,"Niagara Falls, NY",920,1152,N,152,1,996,0.0,3,2,8,2,0.0623523504240782,0.0581659736388834,0.018603187644906,0.2253118320878343,0.00112,0.0001,0.0040482952633491,0.0003262756921917,Torrential rain shower,3,Partly cloudy,1
49054,2019-12-17,DL,DL_CODESHARE,DL,5705,CP,N625CZ,5705,12889,LAS,"Las Vegas, NV",14679,SAN,"San Diego, CA",1705,1817,N,72,1,258,0.0,1,1,12,1,0.0617647746296217,0.0596586901976398,-0.019545193431566,0.2134239483384708,0.02098,0.01276,0.0159352832702946,0.0080282126176086,Overcast,2,Overcast,2
10596,2018-06-12,B6,B6,B6,2267,B6,N294JB,2267,10721,BOS,"Boston, MA",10994,CHS,"Charleston, SC",1535,1802,N,147,1,818,0.0,3,1,6,2,0.059419307466565,0.0596586901976398,0.0271423089156718,0.2253118320878343,0.01854,0.00292,0.0142619089281628,0.0030603152383131,Sunny,1,Moderate or heavy rain shower,2
33385,2019-05-10,DL,DL_CODESHARE,DL,5078,9E,N902XJ,5078,10781,BTR,"Baton Rouge, LA",10397,ATL,"Atlanta, GA",1756,2029,N,93,1,448,0.0,2,4,5,1,0.0617647746296217,0.0532356565816952,-0.019545193431566,0.3502657166116329,0.00096,0.04904,0.0007397735991277,0.0351327850537735,Torrential rain shower,3,Light drizzle,1
3195,2018-02-22,DL,DL_CODESHARE,DL,3694,9E,N331PQ,3694,11278,DCA,"Washington, DC",12478,JFK,"New York, NY",1705,1845,N,100,1,213,35.0,1,3,2,0,0.0617647746296217,0.0596586901976398,-0.019545193431566,0.3502657166116329,0.01814,0.0166,0.010507046424293,0.0201924811220438,Light rain shower,1,Moderate rain,2
6266,2018-04-09,AA,AA,AA,696,AA,N508AY,696,12892,LAX,"Los Angeles, CA",11057,CLT,"Charlotte, NC",2254,639,N,285,1,2125,0.0,2,0,4,1,0.0324335390520282,0.0486011424278889,-0.0014495905267393,0.0282516365277256,0.03138,0.03218,0.0281270106201122,0.0191528138586407,Sunny,1,Overcast,2
43743,2019-10-02,AA,AA_CODESHARE,AA,5398,OH,N523AE,5398,14100,PHL,"Philadelphia, PA",12451,JAX,"Jacksonville, FL",1055,1316,N,141,1,742,0.0,4,2,10,0,0.0595136097545641,0.0540440770506113,-0.0014495905267393,0.2253118320878343,0.01914,0.00444,0.0171671624513749,0.004056371394344,Partly cloudy,1,Light rain shower,1
3232,2018-02-23,DL,DL,DL,1070,DL,N681DA,1070,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",725,924,N,119,1,594,0.0,1,4,2,0,0.0553030528955235,0.0623523504240782,-0.019545193431566,0.3502657166116329,0.04904,0.02234,0.0351327850537735,0.0236512188227693,Patchy rain possible,1,Light rain,1
4635,2018-03-16,AA,AA,AA,1108,AA,N9681B,1108,12278,ICT,"Wichita, KS",11298,DFW,"Dallas/Fort Worth, TX",630,757,N,87,1,328,0.0,2,4,3,1,0.0486011424278889,0.0553030528955235,-0.0014495905267393,0.3502657166116329,0.00134,0.03598,0.0019802673199359,0.0232829472494043,Partly cloudy,1,Partly cloudy,1
2462,2018-02-10,WN,WN,WN,2951,WN,N8603F,2951,10821,BWI,"Baltimore, MD",12451,JAX,"Jacksonville, FL",855,1110,N,135,1,663,0.0,1,5,2,0,0.0660930078480459,0.0581659736388834,-0.0372526735518979,0.2253118320878343,0.01352,0.00444,0.0103239874550765,0.004056371394344,Heavy rain,3,Fog,3
5555,2018-03-29,DL,DL,DL,865,DL,N864DN,865,14747,SEA,"Seattle, WA",12892,LAX,"Los Angeles, CA",1140,1424,N,164,1,954,0.0,2,3,3,1,0.0581659736388834,0.0555247035724447,-0.019545193431566,0.2253118320878343,0.024,0.03138,0.017266229658245,0.0281270106201122,Overcast,2,Sunny,1
35860,2019-06-14,WN,WN,WN,3001,WN,N558WN,3001,12896,LBB,"Lubbock, TX",11259,DAL,"Dallas, TX",1830,1935,N,65,1,293,0.0,3,4,6,2,0.0596586901976398,0.0561961036229004,-0.0372526735518979,0.2134239483384708,0.00092,0.0089,0.0011796535339803,0.0051428802175171,Patchy light rain with thunder,1,Patchy rain possible,1
10480,2018-06-11,WN,WN,WN,803,WN,N755SA,803,15016,STL,"St. Louis, MO",12889,LAS,"Las Vegas, NV",2025,2150,N,205,1,1371,0.0,3,0,6,2,0.0532356565816952,0.0430260234014754,-0.0372526735518979,0.1018549855022089,0.00896,0.02098,0.008162814800856,0.0159352832702946,Sunny,1,Sunny,1
40848,2019-08-21,DL,DL,DL,996,DL,N922AT,996,11973,GPT,"Gulfport/Biloxi, MS",10397,ATL,"Atlanta, GA",600,816,N,76,1,352,17.0,3,2,8,2,0.0486011424278889,0.0660930078480459,-0.019545193431566,0.3502657166116329,0.00072,0.04904,0.0018112069777771,0.0351327850537735,Light rain shower,1,Partly cloudy,1
46550,2019-11-11,NK,NK,NK,630,NK,N681NK,630,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",1737,2057,N,140,1,733,0.0,4,0,11,0,0.0617647746296217,0.0532356565816952,-0.0136902324244572,0.2253118320878343,0.04976,0.0205,0.0421127158682513,0.0116398583985032,Blizzard,4,Partly cloudy,1
4147,2018-03-08,AA,AA_CODESHARE,AA,3565,MQ,N694AE,3565,10821,BWI,"Baltimore, MD",12478,JFK,"New York, NY",1320,1432,N,72,1,184,0.0,2,3,3,1,0.0540440770506113,0.0555247035724447,-0.0014495905267393,0.2134239483384708,0.01352,0.0166,0.0103239874550765,0.0201924811220438,Overcast,2,Moderate or heavy snow showers,2
18408,2018-10-02,WN,WN,WN,4410,WN,N7833A,4410,14107,PHX,"Phoenix, AZ",11292,DEN,"Denver, CO",1530,1810,N,100,1,602,0.0,4,1,10,0,0.059419307466565,0.0596586901976398,-0.0372526735518979,0.3502657166116329,0.0222,0.0344,0.0165856810197461,0.0307716743165574,Torrential rain shower,3,Patchy light drizzle,1
15393,2018-08-18,B6,B6,B6,976,B6,N536JB,976,11697,FLL,"Fort Lauderdale, FL",14100,PHL,"Philadelphia, PA",2131,18,N,167,1,992,37.0,3,5,8,2,0.0430260234014754,0.0081567449106989,0.0271423089156718,0.2253118320878343,0.01284,0.01914,0.0139690145774164,0.0171671624513749,Torrential rain shower,3,Light rain shower,1
33271,2019-05-09,B6,B6,B6,150,B6,N638JB,150,14262,PSP,"Palm Springs, CA",12478,JFK,"New York, NY",2219,642,N,323,1,2378,0.0,2,3,5,1,0.0324335390520282,0.0486011424278889,0.0271423089156718,0.0282516365277256,0.00154,0.0166,0.0019301953077678,0.0201924811220438,Sunny,1,Overcast,2
39243,2019-07-30,NK,NK,NK,298,NK,N657NK,298,12889,LAS,"Las Vegas, NV",12266,IAH,"Houston, TX",110,607,N,177,1,1222,0.0,3,1,7,2,0.0027025262535151,0.0486011424278889,-0.0136902324244572,0.2253118320878343,0.02098,0.02232,0.0159352832702946,0.024859946428331,Sunny,1,Patchy light rain with thunder,1
21031,2018-11-09,AA,AA,AA,2618,AA,N980TW,2618,11986,GRR,"Grand Rapids, MI",11298,DFW,"Dallas/Fort Worth, TX",719,934,N,195,1,931,19.0,4,4,11,0,0.0553030528955235,0.0623523504240782,-0.0014495905267393,0.1018549855022089,0.00298,0.03598,0.0030608536470461,0.0232829472494043,Heavy snow,3,Cloudy,2
17684,2018-09-21,WN,WN,WN,5260,WN,N7702A,5260,11697,FLL,"Fort Lauderdale, FL",15304,TPA,"Tampa, FL",1040,1150,N,70,1,197,0.0,4,4,9,0,0.0595136097545641,0.0581659736388834,-0.0372526735518979,0.2134239483384708,0.01284,0.0099,0.0139690145774164,0.0093683119540198,Moderate or heavy rain shower,2,Moderate or heavy rain shower,2
39593,2019-08-04,AA,AA,AA,1198,AA,N162AA,1198,14771,SFO,"San Francisco, CA",11298,DFW,"Dallas/Fort Worth, TX",550,1130,N,220,1,1464,0.0,3,6,8,2,0.0277466347382224,0.0581659736388834,-0.0014495905267393,0.1018549855022089,0.02218,0.03598,0.0179365485308171,0.0232829472494043,Partly cloudy,1,Patchy rain possible,1
40870,2019-08-21,UA,UA,UA,783,UA,N76265,783,10800,BUR,"Burbank, CA",14771,SFO,"San Francisco, CA",1016,1138,N,82,1,326,0.0,3,2,8,2,0.0595136097545641,0.0581659736388834,0.055915695644676,0.3502657166116329,0.00398,0.02218,0.0028002638202791,0.0179365485308171,Sunny,1,Sunny,1
40904,2019-08-22,DL,DL,DL,2227,DL,N678DL,2227,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",700,847,N,107,1,581,0.0,3,3,8,2,0.0553030528955235,0.0660930078480459,-0.019545193431566,0.3502657166116329,0.04904,0.01284,0.0351327850537735,0.0139690145774164,Light rain shower,1,Torrential rain shower,3
26232,2019-01-26,DL,DL,DL,1242,DL,N775DE,1242,10721,BOS,"Boston, MA",12889,LAS,"Las Vegas, NV",1045,1352,N,367,1,2381,0.0,1,5,1,0,0.0595136097545641,0.0540440770506113,-0.019545193431566,0.0240730408163887,0.01854,0.02098,0.0142619089281628,0.0159352832702946,Partly cloudy,1,Sunny,1
589,2018-01-10,AA,AA_CODESHARE,AA,5509,OH,N595NN,5509,12264,IAD,"Washington, DC",11057,CLT,"Charlotte, NC",1111,1243,N,92,1,322,0.0,1,2,1,0,0.0581659736388834,0.0578661407231937,-0.0014495905267393,0.3502657166116329,0.01252,0.03218,0.0142279891779844,0.0191528138586407,Cloudy,2,Fog,3
26029,2019-01-23,DL,DL,DL,7,DL,N3755D,7,14869,SLC,"Salt Lake City, UT",12892,LAX,"Los Angeles, CA",610,715,N,125,1,590,0.0,1,2,1,0,0.0486011424278889,0.0553030528955235,-0.019545193431566,0.3502657166116329,0.01512,0.03138,0.0138074919575195,0.0281270106201122,Partly cloudy,1,Sunny,1
5356,2018-03-27,DL,DL,DL,2329,DL,N881DN,2329,10397,ATL,"Atlanta, GA",14747,SEA,"Seattle, WA",1345,1612,N,327,1,2182,0.0,2,1,3,1,0.0540440770506113,0.0564782044844364,-0.019545193431566,0.0282516365277256,0.04904,0.024,0.0351327850537735,0.017266229658245,Overcast,2,Moderate rain,2
32193,2019-04-23,DL,DL,DL,1865,DL,N973DL,1865,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",1634,1807,N,93,1,432,0.0,2,1,4,1,0.0564782044844364,0.0596586901976398,-0.019545193431566,0.3502657166116329,0.04904,0.00696,0.0351327850537735,0.0101861548194311,Sunny,1,Light rain shower,1
36174,2019-06-19,DL,DL,DL,2911,DL,N680DA,2911,11433,DTW,"Detroit, MI",12892,LAX,"Los Angeles, CA",1238,1422,N,284,1,1979,0.0,3,2,6,2,0.0578661407231937,0.0555247035724447,-0.019545193431566,0.0282516365277256,0.02234,0.03138,0.0236512188227693,0.0281270106201122,Patchy rain possible,1,Cloudy,2
31544,2019-04-14,AS,AS_CODESHARE,AS,2511,QX,N452QX,2511,14570,RNO,"Reno, NV",14057,PDX,"Portland, OR",1200,1340,N,100,1,444,0.0,2,6,4,1,0.0578661407231937,0.0540440770506113,-0.0257496334476613,0.3502657166116329,0.00322,0.01022,0.0024799106241503,0.0094846082403456,Partly cloudy,1,Moderate or heavy rain shower,2
49528,2019-12-24,AA,AA,AA,2035,AA,N932NN,2035,11298,DFW,"Dallas/Fort Worth, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",1859,2038,N,99,1,469,0.0,1,1,12,1,0.0596586901976398,0.0532356565816952,-0.0014495905267393,0.3502657166116329,0.03598,0.00066,0.0232829472494043,0.0008496089806576,Sunny,1,Light rain,1
31981,2019-04-20,B6,B6,B6,1459,B6,N834JB,1459,10529,BDL,"Hartford, CT",11697,FLL,"Fort Lauderdale, FL",1715,2029,N,194,1,1173,49.0,2,5,4,1,0.0617647746296217,0.0532356565816952,0.0271423089156718,0.1018549855022089,0.0039,0.01284,0.0046389296434388,0.0139690145774164,Moderate or heavy rain shower,2,Patchy rain possible,1
34189,2019-05-21,AA,AA_CODESHARE,AA,5395,OH,N512AE,5395,14685,SAV,"Savannah, GA",14100,PHL,"Philadelphia, PA",935,1135,N,120,1,629,0.0,2,1,5,1,0.0623523504240782,0.0581659736388834,-0.0014495905267393,0.3502657166116329,0.00244,0.01914,0.0021450203922307,0.0171671624513749,Partly cloudy,1,Sunny,1
38261,2019-07-17,DL,DL,DL,1854,DL,N820DN,1854,14057,PDX,"Portland, OR",13487,MSP,"Minneapolis, MN",700,1214,N,194,1,1426,0.0,3,2,7,2,0.0553030528955235,0.0578661407231937,-0.019545193431566,0.1018549855022089,0.01022,0.01992,0.0094846082403456,0.0232630261262837,Light drizzle,1,Patchy light rain with thunder,1
19145,2018-10-12,AS,AS,AS,441,AS,N495AS,441,12892,LAX,"Los Angeles, CA",14057,PDX,"Portland, OR",2135,3,N,148,1,834,0.0,4,4,10,0,0.0430260234014754,0.0081567449106989,-0.0257496334476613,0.2253118320878343,0.03138,0.01022,0.0281270106201122,0.0094846082403456,Patchy rain possible,1,Sunny,1
14870,2018-08-11,UA,UA,UA,486,UA,N66848,486,13930,ORD,"Chicago, IL",11884,GEG,"Spokane, WA",2033,2230,N,237,1,1498,0.0,3,5,8,2,0.0532356565816952,0.0324335390520282,0.055915695644676,0.0474920803339217,0.04976,0.00276,0.0421127158682513,0.0025832851008843,Sunny,1,Sunny,1
46274,2019-11-07,AA,AA,AA,2722,AA,N836AW,2722,14831,SJC,"San Jose, CA",14107,PHX,"Phoenix, AZ",1243,1534,N,111,1,621,117.0,4,3,11,0,0.0578661407231937,0.059419307466565,-0.0014495905267393,0.3502657166116329,0.00898,0.0222,0.0053695502941057,0.0165856810197461,Sunny,1,Sunny,1
38409,2019-07-19,DL,DL,DL,431,DL,N352NB,431,11433,DTW,"Detroit, MI",11278,DCA,"Washington, DC",1750,1919,N,89,1,405,0.0,3,4,7,2,0.0617647746296217,0.0561961036229004,-0.019545193431566,0.3502657166116329,0.02234,0.01814,0.0236512188227693,0.010507046424293,Patchy light rain with thunder,1,Sunny,1
4357,2018-03-11,UA,UA_CODESHARE,UA,5396,OO,N916SW,5396,14771,SFO,"San Francisco, CA",14893,SMF,"Sacramento, CA",715,809,N,54,1,86,74.0,2,6,3,1,0.0553030528955235,0.0660930078480459,0.055915695644676,0.2134239483384708,0.02218,0.00682,0.0179365485308171,0.0044628699877512,Sunny,1,Sunny,1
6596,2018-04-14,AA,AA,AA,1961,AA,N572UW,1961,11697,FLL,"Fort Lauderdale, FL",11057,CLT,"Charlotte, NC",1442,1653,N,131,1,632,0.0,2,5,4,1,0.0555247035724447,0.0564782044844364,-0.0014495905267393,0.2253118320878343,0.01284,0.03218,0.0139690145774164,0.0191528138586407,Sunny,1,Cloudy,2
9043,2018-05-21,AA,AA,AA,2607,AA,N153AN,2607,11298,DFW,"Dallas/Fort Worth, TX",10721,BOS,"Boston, MA",704,1150,N,226,1,1562,0.0,2,0,5,1,0.0553030528955235,0.0581659736388834,-0.0014495905267393,0.1018549855022089,0.03598,0.01854,0.0232829472494043,0.0142619089281628,Cloudy,2,Sunny,1
21099,2018-11-10,B6,B6,B6,1262,B6,N633JB,1262,14027,PBI,"West Palm Beach/Palm Beach, FL",12953,LGA,"New York, NY",1846,2130,N,164,1,1035,0.0,4,5,11,0,0.0596586901976398,0.0430260234014754,0.0271423089156718,0.2253118320878343,0.00364,0.0205,0.0035524208202657,0.0116398583985032,Thundery outbreaks possible,3,Patchy rain possible,1
31634,2019-04-15,AA,AA_CODESHARE,AA,3235,OO,N761ND,3235,11057,CLT,"Charlotte, NC",10781,BTR,"Baton Rouge, LA",2219,2331,N,132,1,675,22.0,2,0,4,1,0.0324335390520282,0.0181479514238436,-0.0014495905267393,0.2253118320878343,0.03218,0.00096,0.0191528138586407,0.0007397735991277,Sunny,1,Sunny,1
22549,2018-12-01,AS,AS,AS,1251,AS,N852VA,1251,12478,JFK,"New York, NY",12889,LAS,"Las Vegas, NV",730,1021,N,351,1,2248,0.0,1,5,12,1,0.0553030528955235,0.0595136097545641,-0.0257496334476613,0.0240730408163887,0.0166,0.02098,0.0201924811220438,0.0159352832702946,Light drizzle,1,Sunny,1
22932,2018-12-07,WN,WN,WN,871,WN,N8719Q,871,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",1530,1715,N,165,1,907,43.0,1,4,12,1,0.059419307466565,0.0617647746296217,-0.0372526735518979,0.2253118320878343,0.04904,0.01992,0.0351327850537735,0.0232630261262837,Light rain,1,Light snow,1
1634,2018-01-27,UA,UA,UA,1126,UA,N76515,1126,12266,IAH,"Houston, TX",11292,DEN,"Denver, CO",755,934,N,159,1,862,0.0,1,5,1,0,0.0553030528955235,0.0623523504240782,0.055915695644676,0.2253118320878343,0.02232,0.0344,0.024859946428331,0.0307716743165574,Torrential rain shower,3,Partly cloudy,1
34174,2019-05-21,UA,UA_CODESHARE,UA,3868,ZW,N432AW,3868,14574,ROA,"Roanoke, VA",12264,IAD,"Washington, DC",1430,1535,N,65,1,177,0.0,2,1,5,1,0.0555247035724447,0.059419307466565,0.055915695644676,0.2134239483384708,0.00098,0.01252,0.0009239093858102,0.0142279891779844,Sunny,1,Sunny,1
46845,2019-11-15,WN,WN,WN,2185,WN,N288WN,2185,12889,LAS,"Las Vegas, NV",13891,ONT,"Ontario, CA",1350,1455,N,65,1,197,0.0,4,4,11,0,0.0540440770506113,0.0555247035724447,-0.0372526735518979,0.2134239483384708,0.02098,0.0032,0.0159352832702946,0.0045161724523171,Overcast,2,Overcast,2
34594,2019-05-27,UA,UA_CODESHARE,UA,5947,OO,N905SW,5947,12884,LAN,"Lansing, MI",13930,ORD,"Chicago, IL",1140,1155,N,75,1,179,0.0,2,0,5,1,0.0581659736388834,0.0581659736388834,0.055915695644676,0.3502657166116329,0.00044,0.04976,0.000779615845369,0.0421127158682513,Cloudy,2,Torrential rain shower,3
30119,2019-03-24,DL,DL,DL,2646,DL,N990AT,2646,12478,JFK,"New York, NY",10994,CHS,"Charleston, SC",810,1026,N,136,1,636,0.0,2,6,3,1,0.0660930078480459,0.0595136097545641,-0.019545193431566,0.2253118320878343,0.0166,0.00292,0.0201924811220438,0.0030603152383131,Overcast,2,Overcast,2
29866,2019-03-20,WN,WN,WN,872,WN,N8559Q,872,10821,BWI,"Baltimore, MD",14027,PBI,"West Palm Beach/Palm Beach, FL",1510,1745,N,155,1,883,0.0,2,2,3,1,0.059419307466565,0.0617647746296217,-0.0372526735518979,0.2253118320878343,0.01352,0.00364,0.0103239874550765,0.0035524208202657,Cloudy,2,Overcast,2
215,2018-01-04,AA,AA_CODESHARE,AA,3097,OO,N744SK,3097,10372,ASE,"Aspen, CO",13930,ORD,"Chicago, IL",1050,1439,N,169,1,1013,0.0,1,3,1,0,0.0595136097545641,0.0555247035724447,-0.0014495905267393,0.2253118320878343,0.00082,0.04976,0.0004431103872504,0.0421127158682513,Heavy snow,3,Partly cloudy,1
956,2018-01-16,AS,AS_CODESHARE,AS,2442,QX,N408QX,2442,14570,RNO,"Reno, NV",14747,SEA,"Seattle, WA",1032,1239,N,127,1,564,0.0,1,1,1,0,0.0595136097545641,0.0578661407231937,-0.0257496334476613,0.2253118320878343,0.00322,0.024,0.0024799106241503,0.017266229658245,Partly cloudy,1,Light drizzle,1
45121,2019-10-21,AA,AA_CODESHARE,AA,4935,PT,N906AE,4935,12397,ITH,"Ithaca/Cortland, NY",14100,PHL,"Philadelphia, PA",600,709,N,69,1,192,0.0,4,0,10,0,0.0486011424278889,0.0553030528955235,-0.0014495905267393,0.2134239483384708,0.00042,0.01914,0.0002191323543267,0.0171671624513749,Moderate or heavy rain with thunder,2,Partly cloudy,1
24640,2019-01-02,AS,AS,AS,469,AS,N288AK,469,14893,SMF,"Sacramento, CA",14747,SEA,"Seattle, WA",1440,1635,N,115,1,605,0.0,1,2,1,0,0.0555247035724447,0.0564782044844364,-0.0257496334476613,0.3502657166116329,0.00682,0.024,0.0044628699877512,0.017266229658245,Partly cloudy,1,Light drizzle,1
46788,2019-11-15,AA,AA,AA,569,AA,N834NN,569,14635,RSW,"Fort Myers, FL",11057,CLT,"Charlotte, NC",1933,2127,N,114,1,600,0.0,4,4,11,0,0.0561961036229004,0.0430260234014754,-0.0014495905267393,0.3502657166116329,0.00422,0.03218,0.004991048954814,0.0191528138586407,Moderate or heavy rain shower,2,Patchy light rain,1
20830,2018-11-06,WN,WN,WN,655,WN,N705SW,655,10721,BOS,"Boston, MA",10821,BWI,"Baltimore, MD",1635,1810,N,95,1,369,0.0,4,1,11,0,0.0564782044844364,0.0596586901976398,-0.0372526735518979,0.3502657166116329,0.01854,0.01352,0.0142619089281628,0.0103239874550765,Moderate rain,2,Moderate rain,2
10441,2018-06-10,UA,UA_CODESHARE,UA,6059,YV,N89357,6059,10140,ABQ,"Albuquerque, NM",12266,IAH,"Houston, TX",1145,1456,N,131,1,744,0.0,3,6,6,2,0.0581659736388834,0.0555247035724447,0.055915695644676,0.2253118320878343,0.00334,0.02232,0.0036148762332925,0.024859946428331,Partly cloudy,1,Moderate or heavy rain shower,2
19482,2018-10-17,DL,DL,DL,2093,DL,N880DN,2093,12478,JFK,"New York, NY",12889,LAS,"Las Vegas, NV",1106,1343,N,337,1,2248,0.0,4,2,10,0,0.0581659736388834,0.0540440770506113,-0.019545193431566,0.0240730408163887,0.0166,0.02098,0.0201924811220438,0.0159352832702946,Partly cloudy,1,Sunny,1
8078,2018-05-07,WN,WN,WN,2052,WN,N8681M,2052,10821,BWI,"Baltimore, MD",10693,BNA,"Nashville, TN",1900,1955,N,115,1,587,0.0,2,0,5,1,0.0561961036229004,0.0561961036229004,-0.0372526735518979,0.3502657166116329,0.01352,0.01044,0.0103239874550765,0.0083604108058632,Patchy rain possible,1,Patchy rain possible,1
17868,2018-09-24,UA,UA_CODESHARE,UA,3964,ZW,N423AW,3964,12323,ILM,"Wilmington, NC",13930,ORD,"Chicago, IL",1245,1401,N,136,1,760,0.0,4,0,9,0,0.0578661407231937,0.0555247035724447,0.055915695644676,0.2253118320878343,0.00134,0.04976,0.0007413888253267,0.0421127158682513,Light rain shower,1,Light rain,1
49544,2019-12-24,WN,WN,WN,4814,WN,N781WN,4814,11057,CLT,"Charlotte, NC",10693,BNA,"Nashville, TN",1805,1835,N,90,1,328,0.0,1,1,12,1,0.0596586901976398,0.0596586901976398,-0.0372526735518979,0.3502657166116329,0.03218,0.01044,0.0191528138586407,0.0083604108058632,Sunny,1,Sunny,1
25254,2019-01-11,DL,DL,DL,303,DL,N923AT,303,12889,LAS,"Las Vegas, NV",10423,AUS,"Austin, TX",1100,1534,N,154,1,1090,0.0,1,4,1,0,0.0581659736388834,0.059419307466565,-0.019545193431566,0.2253118320878343,0.02098,0.00808,0.0159352832702946,0.0079469128989272,Overcast,2,Light drizzle,1
45747,2019-10-31,DL,DL_CODESHARE,DL,3676,OO,N461SW,3676,10980,CHA,"Chattanooga, TN",11433,DTW,"Detroit, MI",930,1127,N,117,1,505,0.0,4,3,10,0,0.0623523504240782,0.0581659736388834,-0.019545193431566,0.3502657166116329,0.00118,0.02234,0.0010111316005545,0.0236512188227693,Moderate or heavy snow showers,2,Heavy rain,3
22685,2018-12-03,AA,AA,AA,2547,AA,N906AN,2547,15304,TPA,"Tampa, FL",13930,ORD,"Chicago, IL",902,1059,N,177,1,1011,0.0,1,0,12,1,0.0623523504240782,0.0595136097545641,-0.0014495905267393,0.2253118320878343,0.0099,0.04976,0.0093683119540198,0.0421127158682513,Moderate or heavy rain shower,2,Heavy snow,3
